cliente_id,data_pagamento,valor_pago
6930,2026-02-18 21:49:12.867658,1254.3
7734,2025-12-15 21:49:12.868430,8989.23
3047,2026-02-26 21:49:12.867622,2485.49
9713,2026-01-15 21:49:12.868366,785.31
9133,2026-02-03 21:49:12.867694,1756.84
9084,2026-02-12 21:49:12.867673,1176.32
8160,2026-01-03 21:49:12.868391,1042.37
7480,2025-12-16 21:49:12.868426,790.84
7954,2026-02-17 21:49:12.867660,3282.13
2380,2026-02-11 21:49:12.867675,2489.6
4874,2026-01-18 21:49:12.868359,2804.86
7954,2026-02-16 21:49:12.867663,3487.53
834,2026-02-12 21:49:12.867673,3552.34
137,2026-02-18 21:49:12.867658,1776.2
9445,2026-01-17 21:49:12.868362,2837.18
1218,2026-02-13 21:49:12.867671,3079.34
6434,2025-12-31 21:49:12.868395,1584.56
99,2026-02-24 21:49:12.867630,1838.67
6879,2026-01-28 21:49:12.868341,1125.29
2686,2026-01-21 21:49:12.868352,5031.26
6235,2025-12-16 21:49:12.868426,4481.73
6623,2026-01-01 21:49:12.868393,1712.92
5184,2026-01-20 21:49:12.868355,3719.04
2111,2025-12-07 21:49:12.868440,2584.42
6295,2026-01-28 21:49:12.868341,6339.45
1526,2026-01-11 21:49:12.868375,4723.55
9217,2026-01-25 21:49:12.868345,818.37
6282,2025-12-07 21:49:12.868440,1332.14
8766,2026-01-22 21:49:12.868350,5107.89
9838,2026-02-03 21:49:12.867694,5917.75
5613,2026-02-12 21:49:12.867673,6154.95
2014,2026-01-23 21:49:12.868348,3908.45
9140,2026-02-10 21:49:12.867677,1334.25
8209,2026-01-18 21:49:12.868359,3667.79
9883,2026-01-24 21:49:12.868347,4352.24
1075,2026-02-22 21:49:12.867636,4351.03
1535,2025-12-04 21:49:12.868444,5340.96
9558,2026-02-17 21:49:12.867660,1119.57
447,2026-02-08 21:49:12.867682,4134.87
1042,2026-01-10 21:49:12.868378,2456.58
8535,2026-01-04 21:49:12.868389,1187.12
6459,2026-02-09 21:49:12.867679,2998.77
5149,2026-02-01 21:49:12.867714,1304.41
8203,2025-12-14 21:49:12.868431,4491.91
5751,2026-01-25 21:49:12.868345,5181.0
5844,2026-01-24 21:49:12.868347,3932.32
5330,2026-02-10 21:49:12.867677,1832.35
692,2026-01-16 21:49:12.868364,4997.73
9995,2026-03-01 21:49:12.867589,6046.2
3127,2026-02-19 21:49:12.867653,2442.88
3050,2025-12-20 21:49:12.868417,1991.17
5421,2026-02-08 21:49:12.867682,4500.28
1183,2026-02-08 21:49:12.867682,2100.06
6480,2026-01-03 21:49:12.868391,5519.72
7802,2025-12-10 21:49:12.868437,5530.91
5184,2026-02-27 21:49:12.867618,3995.22
790,2025-12-19 21:49:12.868419,6176.12
4460,2025-12-12 21:49:12.868434,1284.63
6226,2026-02-07 21:49:12.867684,1563.36
7898,2025-12-16 21:49:12.868426,2311.18
9382,2026-01-23 21:49:12.868348,5615.73
7998,2026-03-01 21:49:12.867589,1609.65
8307,2026-02-14 21:49:12.867668,2846.22
3257,2026-02-15 21:49:12.867665,1110.09
5547,2026-03-01 21:49:12.867589,1151.86
6632,2026-02-19 21:49:12.867653,2394.98
9711,2026-01-10 21:49:12.868378,4280.98
3810,2025-12-23 21:49:12.868410,3254.29
6016,2026-03-02 21:49:12.866965,1729.38
1321,2026-02-18 21:49:12.867658,5113.23
9591,2026-02-27 21:49:12.867618,2083.79
5404,2026-01-05 21:49:12.868388,2755.18
8099,2026-02-20 21:49:12.867645,3241.87
4077,2026-02-15 21:49:12.867665,5664.86
4948,2025-12-24 21:49:12.868408,1551.55
322,2026-01-04 21:49:12.868389,2725.29
4621,2026-01-23 21:49:12.868348,4803.51
5253,2025-12-25 21:49:12.868406,1208.74
3951,2026-01-21 21:49:12.868352,3199.1
3352,2026-03-01 21:49:12.867589,1702.62
6930,2026-02-08 21:49:12.867682,1291.06
4081,2026-01-26 21:49:12.868344,1013.63
3960,2026-02-19 21:49:12.867653,1771.23
6008,2026-02-18 21:49:12.867658,6897.29
5080,2026-01-29 21:49:12.868339,4149.37
7041,2026-02-22 21:49:12.867636,2048.85
4221,2026-02-01 21:49:12.867714,6225.54
5238,2026-02-16 21:49:12.867663,1678.58
7085,2026-02-27 21:49:12.867618,3129.2
7899,2026-02-10 21:49:12.867677,3293.32
3207,2026-02-10 21:49:12.867677,6534.68
5827,2026-02-15 21:49:12.867665,2005.2
1540,2026-02-01 21:49:12.867714,727.57
1546,2026-01-27 21:49:12.868343,920.72
7796,2025-12-05 21:49:12.868443,4484.43
1773,2026-01-26 21:49:12.868344,3508.42
3109,2026-01-30 21:49:12.868337,2505.7
2827,2026-02-21 21:49:12.867640,846.93
7079,2026-01-16 21:49:12.868364,1611.72
66,2026-01-31 21:49:12.868333,1110.62
374,2026-02-28 21:49:12.867612,2858.34
5257,2026-02-10 21:49:12.867677,5654.69
5258,2025-12-28 21:49:12.868398,1465.26
6080,2026-02-28 21:49:12.867612,5484.31
8532,2026-01-30 21:49:12.868337,3659.07
6101,2026-02-26 21:49:12.867622,2990.85
7949,2026-01-07 21:49:12.868385,5303.49
2985,2026-01-13 21:49:12.868371,2401.97
7705,2026-02-16 21:49:12.867663,2483.3
570,2026-01-04 21:49:12.868389,3703.56
113,2025-12-29 21:49:12.868397,3099.19
7318,2026-02-14 21:49:12.867668,2659.46
9375,2026-02-08 21:49:12.867682,4383.38
8962,2026-02-02 21:49:12.867696,1851.06
5477,2026-02-26 21:49:12.867622,6234.38
7018,2025-12-09 21:49:12.868438,4552.56
729,2025-12-03 21:49:12.868445,2053.21
2148,2025-12-24 21:49:12.868408,1458.44
2470,2026-02-02 21:49:12.867696,1283.95
8027,2026-01-03 21:49:12.868391,5329.12
3551,2026-02-19 21:49:12.867653,3239.21
9043,2025-12-24 21:49:12.868408,7368.0
6264,2026-02-06 21:49:12.867687,4564.09
5420,2025-12-24 21:49:12.868408,3408.8
8685,2025-12-12 21:49:12.868434,1729.6
2114,2026-03-01 21:49:12.867589,8546.25
9369,2026-01-02 21:49:12.868392,944.73
8524,2025-12-31 21:49:12.868395,3733.64
2442,2026-01-11 21:49:12.868375,1781.09
8522,2026-01-09 21:49:12.868380,1443.87
9502,2026-01-12 21:49:12.868373,2067.96
5973,2025-12-06 21:49:12.868441,4273.78
3566,2026-02-25 21:49:12.867628,1351.93
1947,2026-01-24 21:49:12.868347,2331.18
1108,2026-03-02 21:49:12.866965,1839.47
9144,2026-01-27 21:49:12.868343,805.84
5606,2025-12-26 21:49:12.868403,1075.07
6024,2025-12-23 21:49:12.868410,6985.31
3040,2025-12-07 21:49:12.868440,1978.78
9498,2026-02-19 21:49:12.867653,3000.14
6480,2025-12-27 21:49:12.868402,4019.72
5783,2025-12-25 21:49:12.868406,1489.14
4621,2026-01-28 21:49:12.868341,8800.33
9576,2025-12-24 21:49:12.868408,2056.68
9772,2026-03-02 21:49:12.866965,3799.21
110,2026-02-18 21:49:12.867658,2039.65
8949,2025-12-27 21:49:12.868402,2338.62
9521,2026-02-07 21:49:12.867684,6900.25
7205,2026-01-22 21:49:12.868350,5916.08
4929,2026-01-27 21:49:12.868343,656.31
6245,2025-12-19 21:49:12.868419,1434.52
9796,2026-02-25 21:49:12.867628,2318.18
6779,2026-02-05 21:49:12.867689,8356.84
3151,2025-12-08 21:49:12.868439,2263.84
4418,2025-12-08 21:49:12.868439,1367.77
4252,2026-02-27 21:49:12.867618,2541.34
6924,2025-12-31 21:49:12.868395,1354.95
2957,2026-02-02 21:49:12.867696,2246.67
7347,2026-01-13 21:49:12.868371,1184.75
4826,2025-12-07 21:49:12.868440,4626.77
294,2026-02-28 21:49:12.867612,1896.32
8734,2026-01-31 21:49:12.868333,1439.65
2632,2025-12-25 21:49:12.868406,1010.02
2698,2026-02-10 21:49:12.867677,1585.66
2612,2026-01-16 21:49:12.868364,6020.44
553,2025-12-20 21:49:12.868417,1871.13
1390,2026-01-09 21:49:12.868380,3125.85
3354,2026-01-31 21:49:12.868333,1152.4
8721,2026-01-25 21:49:12.868345,7364.5
7456,2025-12-17 21:49:12.868424,3195.62
1100,2026-01-29 21:49:12.868339,8325.27
4911,2025-12-07 21:49:12.868440,11848.85
4704,2026-02-22 21:49:12.867636,1380.74
1737,2026-02-10 21:49:12.867677,3912.37
9780,2025-12-18 21:49:12.868422,1848.76
7289,2025-12-05 21:49:12.868443,6339.42
6716,2026-01-20 21:49:12.868355,1257.42
7452,2026-01-02 21:49:12.868392,7351.97
9432,2025-12-23 21:49:12.868410,1982.72
5834,2026-01-24 21:49:12.868347,4050.32
3207,2026-02-25 21:49:12.867628,8484.3
7089,2025-12-12 21:49:12.868434,2605.85
892,2026-02-24 21:49:12.867630,6563.87
8067,2025-12-14 21:49:12.868431,2060.99
3521,2026-02-12 21:49:12.867673,3040.49
9222,2025-12-10 21:49:12.868437,552.48
3849,2026-01-30 21:49:12.868337,544.57
731,2026-01-17 21:49:12.868362,2667.72
7360,2026-01-07 21:49:12.868385,4296.86
4188,2025-12-31 21:49:12.868395,2011.2
7899,2026-02-25 21:49:12.867628,3973.79
6500,2026-02-16 21:49:12.867663,2419.31
74,2025-12-26 21:49:12.868403,3948.18
3611,2026-02-26 21:49:12.867622,2600.12
1924,2026-02-18 21:49:12.867658,5043.82
460,2025-12-12 21:49:12.868434,1544.35
6282,2025-12-27 21:49:12.868402,1336.81
1903,2025-12-09 21:49:12.868438,963.59
8017,2026-01-18 21:49:12.868359,1965.3
9087,2026-01-27 21:49:12.868343,1278.64
9010,2026-01-22 21:49:12.868350,514.47
4429,2025-12-30 21:49:12.868396,4773.1
3080,2026-02-12 21:49:12.867673,3218.07
2824,2025-12-08 21:49:12.868439,4286.21
6101,2026-01-12 21:49:12.868373,2797.47
3339,2026-02-05 21:49:12.867689,2183.45
2207,2026-01-05 21:49:12.868388,2369.51
9453,2026-01-10 21:49:12.868378,2728.83
3038,2026-02-02 21:49:12.867696,5288.48
3543,2026-02-08 21:49:12.867682,7184.88
107,2026-02-18 21:49:12.867658,2260.61
7736,2026-01-29 21:49:12.868339,2619.49
1121,2026-01-25 21:49:12.868345,4684.81
5056,2026-02-06 21:49:12.867687,1867.4
7505,2025-12-22 21:49:12.868413,1908.06
3806,2026-03-02 21:49:12.866965,7018.23
9752,2026-01-07 21:49:12.868385,4530.56
9307,2026-01-19 21:49:12.868357,5597.55
9140,2025-12-24 21:49:12.868408,1234.6
2379,2025-12-27 21:49:12.868402,2215.4
3369,2026-01-12 21:49:12.868373,4179.39
6631,2026-01-01 21:49:12.868393,2111.25
3023,2025-12-14 21:49:12.868431,2379.21
4884,2025-12-13 21:49:12.868433,1783.32
6738,2026-01-22 21:49:12.868350,5841.61
555,2026-01-03 21:49:12.868391,7266.25
1102,2025-12-16 21:49:12.868426,4111.04
8988,2026-01-23 21:49:12.868348,4929.91
2985,2026-02-07 21:49:12.867684,2849.13
9089,2025-12-21 21:49:12.868415,6002.74
3586,2025-12-05 21:49:12.868443,3826.83
5526,2026-02-07 21:49:12.867684,3059.65
5257,2026-01-04 21:49:12.868389,3166.62
9155,2025-12-27 21:49:12.868402,4461.63
7518,2026-01-03 21:49:12.868391,1278.31
2505,2025-12-25 21:49:12.868406,3935.79
1918,2026-01-11 21:49:12.868375,1921.78
3999,2025-12-29 21:49:12.868397,2059.7
8574,2025-12-15 21:49:12.868430,5011.44
6202,2025-12-03 21:49:12.868445,2314.2
5019,2025-12-12 21:49:12.868434,539.59
7073,2025-12-27 21:49:12.868402,1467.91
8928,2026-02-01 21:49:12.867714,1377.53
1291,2025-12-07 21:49:12.868440,4996.04
7745,2026-02-18 21:49:12.867658,1466.47
7018,2025-12-05 21:49:12.868443,4322.37
9148,2025-12-10 21:49:12.868437,2063.57
4849,2026-03-01 21:49:12.867589,1873.12
6682,2026-02-07 21:49:12.867684,3921.16
1813,2026-01-11 21:49:12.868375,3711.05
6202,2026-02-19 21:49:12.867653,1644.99
8022,2026-02-27 21:49:12.867618,5841.84
9444,2025-12-20 21:49:12.868417,1940.41
8954,2025-12-22 21:49:12.868413,1232.4
62,2026-01-09 21:49:12.868380,5019.43
6030,2025-12-30 21:49:12.868396,3454.98
3977,2025-12-31 21:49:12.868395,2291.9
684,2026-01-06 21:49:12.868386,1461.16
3848,2026-01-28 21:49:12.868341,819.98
8139,2026-01-26 21:49:12.868344,1236.63
213,2025-12-15 21:49:12.868430,2544.84
6997,2026-02-17 21:49:12.867660,2215.67
4925,2026-01-29 21:49:12.868339,2029.07
4269,2026-01-27 21:49:12.868343,8154.7
9575,2026-02-28 21:49:12.867612,2108.37
1537,2026-01-05 21:49:12.868388,4096.02
9228,2026-01-11 21:49:12.868375,5508.51
8802,2025-12-21 21:49:12.868415,2400.58
8328,2026-02-21 21:49:12.867640,5893.29
9763,2025-12-31 21:49:12.868395,5368.01
891,2025-12-07 21:49:12.868440,2280.24
6195,2026-02-27 21:49:12.867618,1613.49
9950,2026-01-25 21:49:12.868345,1805.37
7243,2026-02-22 21:49:12.867636,4508.36
5048,2026-01-01 21:49:12.868393,1634.45
8179,2026-01-07 21:49:12.868385,2500.82
8863,2026-01-15 21:49:12.868366,2744.48
874,2025-12-13 21:49:12.868433,2602.32
5605,2025-12-24 21:49:12.868408,1395.7
8634,2025-12-25 21:49:12.868406,2534.64
5897,2025-12-30 21:49:12.868396,6035.87
7291,2026-01-30 21:49:12.868337,1842.85
3075,2025-12-18 21:49:12.868422,1288.45
3659,2026-02-04 21:49:12.867692,1532.22
4568,2025-12-17 21:49:12.868424,1243.88
1971,2026-02-17 21:49:12.867660,7166.63
4378,2025-12-20 21:49:12.868417,5353.44
6768,2026-02-21 21:49:12.867640,4703.46
4526,2026-01-20 21:49:12.868355,3127.77
66,2026-02-19 21:49:12.867653,2002.99
1498,2025-12-27 21:49:12.868402,2954.49
2741,2026-03-02 21:49:12.866965,9271.07
6858,2026-01-11 21:49:12.868375,3024.15
9482,2026-02-25 21:49:12.867628,9115.78
559,2026-01-20 21:49:12.868355,1958.99
689,2025-12-04 21:49:12.868444,2461.1
7996,2025-12-09 21:49:12.868438,5724.69
2027,2025-12-29 21:49:12.868397,1357.57
9741,2026-01-17 21:49:12.868362,1331.56
5392,2026-02-03 21:49:12.867694,1984.21
6566,2026-02-07 21:49:12.867684,4715.16
6389,2026-01-06 21:49:12.868386,2552.77
8727,2026-02-11 21:49:12.867675,2671.71
5559,2025-12-12 21:49:12.868434,4436.97
7063,2026-02-08 21:49:12.867682,1829.83
1385,2026-02-19 21:49:12.867653,2480.1
9085,2026-01-26 21:49:12.868344,2464.91
484,2025-12-25 21:49:12.868406,1241.78
5862,2026-01-25 21:49:12.868345,1429.88
1292,2026-01-08 21:49:12.868383,2189.96
5141,2026-01-01 21:49:12.868393,1562.6
8973,2026-02-10 21:49:12.867677,6643.86
8831,2026-01-28 21:49:12.868341,5333.86
660,2026-02-12 21:49:12.867673,2136.77
1612,2026-02-17 21:49:12.867660,1259.47
2825,2026-02-01 21:49:12.867714,3138.47
6080,2025-12-09 21:49:12.868438,3913.01
3987,2026-02-06 21:49:12.867687,3298.05
2473,2025-12-04 21:49:12.868444,5468.28
5094,2026-01-20 21:49:12.868355,1823.94
1820,2026-02-25 21:49:12.867628,2480.54
1474,2025-12-27 21:49:12.868402,6528.28
185,2025-12-24 21:49:12.868408,4459.43
6436,2026-02-24 21:49:12.867630,1254.84
4012,2026-03-02 21:49:12.866965,3684.75
432,2026-02-27 21:49:12.867618,610.02
8511,2026-02-02 21:49:12.867696,2240.47
8144,2025-12-03 21:49:12.868445,3063.03
5500,2026-02-24 21:49:12.867630,1630.55
1624,2026-01-28 21:49:12.868341,4418.38
1852,2025-12-23 21:49:12.868410,9881.74
9652,2025-12-26 21:49:12.868403,2626.18
6892,2026-02-06 21:49:12.867687,5156.69
3265,2025-12-20 21:49:12.868417,699.83
1023,2026-01-29 21:49:12.868339,3811.88
4606,2025-12-19 21:49:12.868419,6734.72
8821,2026-02-28 21:49:12.867612,4080.25
1174,2025-12-10 21:49:12.868437,3940.56
4310,2025-12-28 21:49:12.868398,3127.52
7198,2026-02-03 21:49:12.867694,2046.49
8376,2025-12-08 21:49:12.868439,3723.56
4012,2026-02-02 21:49:12.867696,3053.16
769,2026-01-13 21:49:12.868371,5521.69
132,2026-01-26 21:49:12.868344,1088.49
3215,2026-01-18 21:49:12.868359,3405.05
6907,2025-12-14 21:49:12.868431,6132.4
755,2026-01-31 21:49:12.868333,7775.06
369,2026-01-29 21:49:12.868339,2298.23
79,2025-12-14 21:49:12.868431,1273.19
5461,2026-02-06 21:49:12.867687,2693.08
7237,2025-12-08 21:49:12.868439,2417.74
4815,2026-02-22 21:49:12.867636,2159.72
3998,2026-02-06 21:49:12.867687,5404.06
6153,2026-02-14 21:49:12.867668,2719.11
424,2026-02-21 21:49:12.867640,1771.65
9325,2025-12-12 21:49:12.868434,1313.49
9647,2026-02-09 21:49:12.867679,1585.29
9876,2026-02-02 21:49:12.867696,3948.31
3668,2025-12-09 21:49:12.868438,3532.94
5376,2026-01-02 21:49:12.868392,771.08
1776,2026-01-12 21:49:12.868373,1394.27
19,2026-02-11 21:49:12.867675,6145.71
6509,2026-01-12 21:49:12.868373,2782.41
8454,2026-02-21 21:49:12.867640,3575.37
6799,2026-02-15 21:49:12.867665,2846.28
164,2025-12-20 21:49:12.868417,2216.21
6216,2025-12-26 21:49:12.868403,4640.47
9175,2025-12-22 21:49:12.868413,3906.65
537,2025-12-24 21:49:12.868408,4366.23
9225,2026-01-06 21:49:12.868386,3019.3
9811,2025-12-09 21:49:12.868438,8343.84
1805,2026-02-15 21:49:12.867665,2058.93
669,2026-02-06 21:49:12.867687,6049.07
1644,2025-12-07 21:49:12.868440,833.11
3535,2026-01-22 21:49:12.868350,2659.26
3964,2026-02-08 21:49:12.867682,1393.13
8597,2026-02-02 21:49:12.867696,620.72
9575,2026-02-12 21:49:12.867673,3965.18
6020,2026-01-13 21:49:12.868371,2237.89
8052,2026-02-18 21:49:12.867658,5875.85
1716,2025-12-23 21:49:12.868410,1636.56
8169,2026-02-26 21:49:12.867622,4610.05
33,2026-02-11 21:49:12.867675,2689.01
1809,2026-01-30 21:49:12.868337,3054.34
6872,2026-01-17 21:49:12.868362,7351.93
4894,2025-12-03 21:49:12.868445,3880.06
7821,2025-12-29 21:49:12.868397,3862.29
1496,2025-12-25 21:49:12.868406,1495.81
3592,2026-01-12 21:49:12.868373,3900.91
9965,2026-01-14 21:49:12.868369,2081.89
4157,2025-12-28 21:49:12.868398,1445.33
5370,2026-02-15 21:49:12.867665,2517.08
2758,2026-01-26 21:49:12.868344,5590.37
8530,2025-12-27 21:49:12.868402,158.64
2157,2026-02-15 21:49:12.867665,2918.73
5045,2025-12-13 21:49:12.868433,702.77
1146,2026-01-09 21:49:12.868380,5450.62
5356,2025-12-28 21:49:12.868398,798.95
446,2025-12-05 21:49:12.868443,8422.71
2274,2025-12-07 21:49:12.868440,760.97
7718,2025-12-23 21:49:12.868410,2793.4
8028,2025-12-03 21:49:12.868445,5295.7
4240,2026-01-13 21:49:12.868371,2156.23
1345,2026-01-03 21:49:12.868391,1259.25
2127,2026-01-26 21:49:12.868344,1189.03
6740,2026-02-06 21:49:12.867687,13448.1
8565,2025-12-27 21:49:12.868402,1278.88
8630,2026-01-09 21:49:12.868380,1348.6
8722,2025-12-21 21:49:12.868415,600.23
8203,2026-01-30 21:49:12.868337,7285.69
4915,2026-02-27 21:49:12.867618,3377.21
3938,2025-12-06 21:49:12.868441,3875.07
4475,2025-12-31 21:49:12.868395,2019.42
3218,2026-01-22 21:49:12.868350,1510.29
9368,2026-01-27 21:49:12.868343,7085.93
3907,2026-01-28 21:49:12.868341,1204.82
9767,2026-01-04 21:49:12.868389,1747.57
9340,2025-12-08 21:49:12.868439,3404.23
8961,2026-02-20 21:49:12.867645,2205.47
7646,2025-12-17 21:49:12.868424,2099.89
4007,2026-01-05 21:49:12.868388,1151.96
9148,2026-02-15 21:49:12.867665,1915.56
3539,2025-12-08 21:49:12.868439,2789.52
8378,2025-12-26 21:49:12.868403,5036.64
6692,2026-02-01 21:49:12.867714,3529.05
4029,2026-01-09 21:49:12.868380,2147.08
4906,2025-12-30 21:49:12.868396,2904.4
5834,2026-01-19 21:49:12.868357,4342.66
8049,2026-01-08 21:49:12.868383,4176.59
5899,2026-02-27 21:49:12.867618,1828.14
8625,2026-02-17 21:49:12.867660,4878.37
1112,2026-01-16 21:49:12.868364,4030.55
7492,2025-12-20 21:49:12.868417,2952.73
1219,2026-01-10 21:49:12.868378,1621.26
5817,2026-01-19 21:49:12.868357,2343.47
208,2026-02-28 21:49:12.867612,1602.82
1480,2026-01-31 21:49:12.868333,2573.76
9274,2025-12-06 21:49:12.868441,5462.88
143,2026-02-08 21:49:12.867682,1464.62
9386,2026-02-26 21:49:12.867622,7802.14
553,2026-01-03 21:49:12.868391,1189.13
3265,2026-01-04 21:49:12.868389,574.27
9714,2026-01-08 21:49:12.868383,4319.73
2177,2026-02-09 21:49:12.867679,2450.95
7461,2026-01-25 21:49:12.868345,2117.57
3229,2025-12-05 21:49:12.868443,6495.74
7060,2026-01-29 21:49:12.868339,5983.69
700,2026-01-19 21:49:12.868357,2371.92
2890,2025-12-07 21:49:12.868440,7157.25
5377,2025-12-09 21:49:12.868438,1852.68
1264,2026-02-21 21:49:12.867640,2098.05
1566,2026-03-02 21:49:12.866965,2448.32
9022,2026-02-26 21:49:12.867622,2513.65
4066,2025-12-19 21:49:12.868419,3350.41
2338,2026-01-02 21:49:12.868392,2261.51
4508,2026-01-04 21:49:12.868389,1505.12
2802,2025-12-31 21:49:12.868395,3315.95
5334,2025-12-20 21:49:12.868417,4347.66
7718,2025-12-16 21:49:12.868426,3525.8
2940,2026-02-04 21:49:12.867692,4032.8
9825,2026-01-22 21:49:12.868350,2253.65
2764,2026-01-29 21:49:12.868339,3284.85
7523,2026-02-01 21:49:12.867714,1783.82
6765,2026-01-18 21:49:12.868359,1064.46
3470,2026-02-07 21:49:12.867684,1373.12
5292,2026-02-16 21:49:12.867663,3335.88
4123,2026-01-17 21:49:12.868362,2517.05
1194,2025-12-14 21:49:12.868431,2714.63
7145,2025-12-19 21:49:12.868419,7059.17
3345,2026-02-09 21:49:12.867679,854.61
9129,2025-12-12 21:49:12.868434,3651.78
1481,2026-01-31 21:49:12.868333,7337.34
4854,2025-12-31 21:49:12.868395,2574.89
7886,2025-12-27 21:49:12.868402,6389.79
8827,2026-01-07 21:49:12.868385,1778.85
6369,2026-02-14 21:49:12.867668,1455.02
6739,2026-01-07 21:49:12.868385,4314.25
2795,2026-02-09 21:49:12.867679,4136.76
960,2026-02-09 21:49:12.867679,1345.78
7774,2026-01-18 21:49:12.868359,1787.63
6888,2026-02-28 21:49:12.867612,3717.84
8160,2026-01-04 21:49:12.868389,824.33
5380,2025-12-12 21:49:12.868434,2295.57
7369,2026-01-06 21:49:12.868386,2364.21
976,2026-01-01 21:49:12.868393,6800.04
4649,2026-02-13 21:49:12.867671,2822.72
1620,2025-12-20 21:49:12.868417,3776.0
5913,2025-12-13 21:49:12.868433,1760.62
5029,2026-01-21 21:49:12.868352,1429.7
3124,2026-02-09 21:49:12.867679,1711.33
7451,2026-02-12 21:49:12.867673,870.98
9232,2026-02-24 21:49:12.867630,4564.88
2815,2025-12-20 21:49:12.868417,1645.34
3845,2026-03-02 21:49:12.866965,4848.54
3596,2026-02-15 21:49:12.867665,1883.76
4029,2026-02-24 21:49:12.867630,2132.07
878,2026-01-07 21:49:12.868385,360.96
9058,2025-12-06 21:49:12.868441,3090.38
639,2025-12-11 21:49:12.868435,4662.74
5717,2026-01-09 21:49:12.868380,3236.7
2141,2026-01-16 21:49:12.868364,2726.38
7389,2026-02-09 21:49:12.867679,2512.62
6714,2026-02-21 21:49:12.867640,4718.99
412,2026-02-28 21:49:12.867612,5308.89
7533,2026-02-17 21:49:12.867660,1730.95
7627,2026-02-17 21:49:12.867660,10739.07
4297,2025-12-21 21:49:12.868415,2335.61
5270,2025-12-08 21:49:12.868439,6277.71
145,2026-01-10 21:49:12.868378,5275.32
6612,2026-02-10 21:49:12.867677,916.58
500,2026-02-10 21:49:12.867677,2920.13
6383,2026-01-17 21:49:12.868362,1877.92
2675,2025-12-06 21:49:12.868441,8883.38
2948,2026-01-18 21:49:12.868359,3284.92
2921,2026-03-02 21:49:12.866965,1340.64
1349,2026-01-11 21:49:12.868375,8412.67
3869,2026-02-13 21:49:12.867671,1008.1
7523,2026-03-01 21:49:12.867589,1761.22
1508,2026-01-27 21:49:12.868343,1871.02
2695,2026-01-05 21:49:12.868388,5620.1
2728,2026-01-11 21:49:12.868375,2908.16
7821,2025-12-25 21:49:12.868406,3152.75
6997,2025-12-18 21:49:12.868422,2399.65
4610,2026-02-28 21:49:12.867612,7272.82
446,2026-01-06 21:49:12.868386,7459.6
6902,2026-02-11 21:49:12.867675,3930.17
2376,2025-12-24 21:49:12.868408,6853.39
6276,2026-02-16 21:49:12.867663,1946.89
7674,2026-01-31 21:49:12.868333,1280.8
6739,2025-12-08 21:49:12.868439,2753.04
9067,2026-02-11 21:49:12.867675,1805.91
23,2025-12-24 21:49:12.868408,1702.0
1481,2026-01-03 21:49:12.868391,3403.2
6865,2026-01-20 21:49:12.868355,1414.79
8777,2026-03-02 21:49:12.866965,4264.6
9154,2026-02-23 21:49:12.867633,1848.39
2539,2026-01-21 21:49:12.868352,738.92
9581,2026-03-02 21:49:12.866965,1583.83
662,2026-01-11 21:49:12.868375,3769.56
7283,2026-02-03 21:49:12.867694,2598.97
101,2025-12-19 21:49:12.868419,4253.76
2592,2026-01-21 21:49:12.868352,5523.05
7464,2026-02-11 21:49:12.867675,5188.7
8269,2026-02-14 21:49:12.867668,3051.1
5004,2026-01-11 21:49:12.868375,6194.77
489,2025-12-18 21:49:12.868422,7520.29
1186,2025-12-03 21:49:12.868445,6599.47
8743,2026-01-20 21:49:12.868355,1332.27
5782,2025-12-10 21:49:12.868437,5945.99
9366,2025-12-23 21:49:12.868410,1981.67
39,2026-01-23 21:49:12.868348,2419.43
3988,2026-02-01 21:49:12.867714,2468.29
6540,2025-12-08 21:49:12.868439,3179.92
5164,2026-02-06 21:49:12.867687,975.84
6895,2025-12-26 21:49:12.868403,2471.43
6703,2025-12-26 21:49:12.868403,8184.62
7653,2026-02-08 21:49:12.867682,1412.2
5285,2025-12-24 21:49:12.868408,1336.55
4119,2026-01-13 21:49:12.868371,2278.56
7841,2026-03-02 21:49:12.866965,2260.73
5232,2026-02-23 21:49:12.867633,382.97
5663,2026-02-05 21:49:12.867689,10003.45
9902,2025-12-15 21:49:12.868430,1002.37
3864,2025-12-14 21:49:12.868431,1661.04
2838,2026-01-14 21:49:12.868369,3872.7
6632,2026-02-11 21:49:12.867675,3409.06
2095,2026-02-07 21:49:12.867684,1865.02
1330,2025-12-28 21:49:12.868398,2505.68
525,2026-01-02 21:49:12.868392,5798.75
5779,2026-02-13 21:49:12.867671,2777.62
2740,2025-12-17 21:49:12.868424,3773.5
2776,2026-02-20 21:49:12.867645,6070.3
6007,2025-12-20 21:49:12.868417,2680.8
4183,2025-12-20 21:49:12.868417,967.6
342,2026-01-22 21:49:12.868350,1179.85
9530,2026-02-01 21:49:12.867714,7953.58
5890,2026-02-26 21:49:12.867622,1375.64
6721,2025-12-18 21:49:12.868422,821.66
144,2026-01-12 21:49:12.868373,6607.83
7837,2026-02-08 21:49:12.867682,604.37
6703,2026-02-19 21:49:12.867653,6913.54
5723,2026-02-10 21:49:12.867677,589.78
6785,2026-01-04 21:49:12.868389,500.32
995,2026-01-14 21:49:12.868369,317.3
5183,2026-02-03 21:49:12.867694,6410.22
1405,2026-01-31 21:49:12.868333,1429.32
